identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,win,secondes_notif
25789,1595602523.0,07-24-2020 16:55:23,6,1,6,True,251
25790,1595602556.0,07-24-2020 16:55:56,8,1,8,True,193
25791,1595602582.0,07-24-2020 16:56:22,6,1,6,True,607
25792,1595602616.0,07-24-2020 16:56:56,1,1,1,True,257
25793,1595602648.0,07-24-2020 16:57:28,1,1,1,True,731
25794,1595602681.0,07-24-2020 16:58:01,0,1,0,True,568
25795,1595602715.0,07-24-2020 16:58:35,1,1,1,True,737
25796,1595602743.0,07-24-2020 16:59:03,7,1,7,True,839
25797,1595602774.0,07-24-2020 16:59:34,2,1,2,True,432
25798,1595602803.0,07-24-2020 17:00:03,0,1,0,True,283
25799,1595603811.0,07-24-2020 17:16:51,2,1,2,True,46
25800,1595603839.0,07-24-2020 17:17:19,3,1,3,True,298
25801,1595603855.0,07-24-2020 17:17:35,1,1,1,True,739
25802,1595603883.0,07-24-2020 17:18:03,5,1,5,True,790
25803,1595603904.0,07-24-2020 17:18:24,2,1,2,True,879
25804,1595603926.0,07-24-2020 17:18:46,2,1,2,True,41
25805,1595603956.0,07-24-2020 17:19:16,7,1,7,True,80
25806,1595603986.0,07-24-2020 17:19:46,8,1,8,True,190
25807,1595604015.0,07-24-2020 17:20:15,3,1,3,True,281
25808,1595604043.0,07-24-2020 17:20:43,1,1,1,True,575
25809,1595604072.0,07-24-2020 17:21:12,5,1,5,True,492
25810,1595604095.0,07-24-2020 17:21:35,0,1,0,True,813
25811,1595604122.0,07-24-2020 17:22:02,1,1,1,True,81
25812,1595604157.0,07-24-2020 17:22:37,1,1,1,True,564
25813,1595604184.0,07-24-2020 17:23:04,1,1,1,False,488
25814,1595604212.0,07-24-2020 17:23:32,2,1,2,True,445
25815,1595604234.0,07-24-2020 17:23:54,5,1,5,True,471
25816,1595604268.0,07-24-2020 17:24:28,2,1,2,True,792
25817,1595604303.0,07-24-2020 17:25:03,1,1,1,True,448
25818,1595604333.0,07-24-2020 17:25:33,6,1,6,True,361
25819,1595604366.0,07-24-2020 17:26:06,3,1,3,False,440
25820,1595604393.0,07-24-2020 17:26:33,1,1,1,True,549
25821,1595604415.0,07-24-2020 17:26:55,7,1,7,True,588
25822,1595604440.0,07-24-2020 17:27:20,0,1,0,True,180
25823,1595604471.0,07-24-2020 17:27:51,0,1,0,True,245
25824,1595604502.0,07-24-2020 17:28:22,1,1,1,False,573
25825,1595604526.0,07-24-2020 17:28:46,1,1,1,True,853
25826,1595604551.0,07-24-2020 17:29:11,8,1,8,True,201
25827,1595604580.0,07-24-2020 17:29:40,11,1,11,True,884
25828,1595604611.0,07-24-2020 17:30:11,5,1,5,True,318
25829,1595604636.0,07-24-2020 17:30:36,3,1,3,True,826
25830,1595604658.0,07-24-2020 17:30:58,2,1,2,True,640
25831,1595604686.0,07-24-2020 17:31:26,3,1,3,True,676
25832,1595604712.0,07-24-2020 17:31:52,1,1,1,True,751
25833,1595604742.0,07-24-2020 17:32:22,1,1,1,True,504
25834,1595604764.0,07-24-2020 17:32:44,3,1,3,True,141
25835,1595604793.0,07-24-2020 17:33:13,3,1,3,True,369
25836,1595604817.0,07-24-2020 17:33:37,14,1,14,True,567
25837,1595604840.0,07-24-2020 17:34:00,1,1,1,True,264
25838,1595604862.0,07-24-2020 17:34:22,4,1,4,True,632
25839,1595604899.0,07-24-2020 17:34:59,2,1,2,True,867
25840,1595604931.0,07-24-2020 17:35:31,2,1,2,True,221
25841,1595604949.0,07-24-2020 17:35:49,2,1,2,False,240
25842,1595604968.0,07-24-2020 17:36:08,6,1,6,True,774
25843,1595604995.0,07-24-2020 17:36:35,0,1,0,True,378
25844,1595605025.0,07-24-2020 17:37:05,4,1,4,False,108
25845,1595605048.0,07-24-2020 17:37:28,0,1,0,True,270
25846,1595605080.0,07-24-2020 17:38:00,1,1,1,True,707
25847,1595605110.0,07-24-2020 17:38:30,5,1,5,True,621
25848,1595605140.0,07-24-2020 17:39:00,1,1,1,True,397
25849,1595605167.0,07-24-2020 17:39:27,3,1,3,True,16
25850,1595605196.0,07-24-2020 17:39:56,1,1,1,True,549
25851,1595605221.0,07-24-2020 17:40:21,7,1,7,True,144
25852,1595605248.0,07-24-2020 17:40:48,9,1,9,True,101
25853,1595605270.0,07-24-2020 17:41:10,1,1,1,True,93
25854,1595605299.0,07-24-2020 17:41:39,7,1,7,True,592
25855,1595605327.0,07-24-2020 17:42:07,5,1,5,True,88
25856,1595605351.0,07-24-2020 17:42:31,6,1,6,True,360
25857,1595605377.0,07-24-2020 17:42:57,4,1,4,True,674
25858,1595605395.0,07-24-2020 17:43:15,2,1,2,True,810
25859,1595605415.0,07-24-2020 17:43:35,2,1,2,True,627
25860,1595605439.0,07-24-2020 17:43:59,6,1,6,True,199
25861,1595605462.0,07-24-2020 17:44:22,2,1,2,False,828
25862,1595605484.0,07-24-2020 17:44:44,7,1,7,True,323
25863,1595605520.0,07-24-2020 17:45:20,4,1,4,True,562
25864,1595605542.0,07-24-2020 17:45:42,6,1,6,True,384
25865,1595605567.0,07-24-2020 17:46:07,3,1,3,True,759
25866,1595605600.0,07-24-2020 17:46:40,4,1,4,True,7
25867,1595605627.0,07-24-2020 17:47:07,4,1,4,True,490
25868,1595605654.0,07-24-2020 17:47:34,2,1,2,True,876
25869,1595605680.0,07-24-2020 17:48:00,3,1,3,True,39
25870,1595605712.0,07-24-2020 17:48:32,2,1,2,True,506
25871,1595605736.0,07-24-2020 17:48:56,7,1,7,True,252
25872,1595605759.0,07-24-2020 17:49:19,6,1,6,True,189
25873,1595605794.0,07-24-2020 17:49:54,11,1,11,True,881
25874,1595605818.0,07-24-2020 17:50:18,1,1,1,True,381
25875,1595605836.0,07-24-2020 17:50:36,3,1,3,True,402
25876,1595605866.0,07-24-2020 17:51:06,7,1,7,True,626
25877,1595605896.0,07-24-2020 17:51:36,0,1,0,True,723
25878,1595605928.0,07-24-2020 17:52:08,5,1,5,True,377
25879,1595605957.0,07-24-2020 17:52:37,6,1,6,True,761
25880,1595605984.0,07-24-2020 17:53:04,4,1,4,True,562
25881,1595606007.0,07-24-2020 17:53:27,4,1,4,True,37
25882,1595606036.0,07-24-2020 17:53:56,3,1,3,True,832
25883,1595606056.0,07-24-2020 17:54:16,0,1,0,False,807
25884,1595606082.0,07-24-2020 17:54:42,8,1,8,True,821
25885,1595606106.0,07-24-2020 17:55:06,5,1,5,True,351
25886,1595606125.0,07-24-2020 17:55:25,5,1,5,True,741
25887,1595606152.0,07-24-2020 17:55:52,3,1,3,True,668
25888,1595606176.0,07-24-2020 17:56:16,1,1,1,True,710
25889,1595606200.0,07-24-2020 17:56:40,8,1,8,True,590
25890,1595606215.0,07-24-2020 17:56:55,0,1,0,True,761
25891,1595606240.0,07-24-2020 17:57:20,7,1,7,True,839
25892,1595606265.0,07-24-2020 17:57:45,1,1,1,True,829
25893,1595606295.0,07-24-2020 17:58:15,10,1,10,True,457
25894,1595606319.0,07-24-2020 17:58:39,8,1,8,True,419
25895,1595606333.0,07-24-2020 17:58:53,4,1,4,True,848
25896,1595606354.0,07-24-2020 17:59:14,3,1,3,True,595
25897,1595606384.0,07-24-2020 17:59:44,4,1,4,True,769
25898,1595606403.0,07-24-2020 18:00:03,1,1,1,True,183
25899,1595606428.0,07-24-2020 18:00:28,3,1,3,True,34
25900,1595606456.0,07-24-2020 18:00:56,2,1,2,True,9
25901,1595606477.0,07-24-2020 18:01:17,0,1,0,True,426
25902,1595606495.0,07-24-2020 18:01:35,5,1,5,True,716
25903,1595606514.0,07-24-2020 18:01:54,2,1,2,True,789
25904,1595606533.0,07-24-2020 18:02:13,4,1,4,True,687
25905,1595606553.0,07-24-2020 18:02:33,9,1,9,True,672
25906,1595606579.0,07-24-2020 18:02:59,4,1,4,True,101
25907,1595606605.0,07-24-2020 18:03:25,0,1,0,True,153
25908,1595606624.0,07-24-2020 18:03:44,6,1,6,True,664
25909,1595606647.0,07-24-2020 18:04:07,5,1,5,True,600
25910,1595606682.0,07-24-2020 18:04:42,7,1,7,True,493
25911,1595606708.0,07-24-2020 18:05:08,2,1,2,True,638
25912,1595606728.0,07-24-2020 18:05:28,6,1,6,True,184
25913,1595606751.0,07-24-2020 18:05:51,2,1,2,True,619
25914,1595606769.0,07-24-2020 18:06:09,4,1,4,True,114
25915,1595606790.0,07-24-2020 18:06:30,8,1,8,True,23
25916,1595606817.0,07-24-2020 18:06:57,4,1,4,True,382
25917,1595606832.0,07-24-2020 18:07:12,3,1,3,True,265
25918,1595606856.0,07-24-2020 18:07:36,8,1,8,True,761
25919,1595606871.0,07-24-2020 18:07:51,2,1,2,True,675
25920,1595606894.0,07-24-2020 18:08:14,3,1,3,True,575
25921,1595606923.0,07-24-2020 18:08:43,5,1,5,True,519
25922,1595606940.0,07-24-2020 18:09:00,7,1,7,True,282
25923,1595606964.0,07-24-2020 18:09:24,9,1,9,True,452
25924,1595606988.0,07-24-2020 18:09:48,6,1,6,True,676
25925,1595607005.0,07-24-2020 18:10:05,2,1,2,False,172
25926,1595607027.0,07-24-2020 18:10:27,9,1,9,True,456
25927,1595607044.0,07-24-2020 18:10:44,3,1,3,True,598
25928,1595607065.0,07-24-2020 18:11:05,7,1,7,True,300
25929,1595607081.0,07-24-2020 18:11:21,8,1,8,True,517
25930,1595607106.0,07-24-2020 18:11:46,0,1,0,True,592
25931,1595607122.0,07-24-2020 18:12:02,6,1,6,True,274
25932,1595607142.0,07-24-2020 18:12:22,7,1,7,True,473
25933,1595607168.0,07-24-2020 18:12:48,5,1,5,True,785
25934,1595607185.0,07-24-2020 18:13:05,4,1,4,True,544
25935,1595608230.0,07-24-2020 18:30:30,4,1,4,True,236
25936,1595608252.0,07-24-2020 18:30:52,1,1,1,True,222
25937,1595608267.0,07-24-2020 18:31:07,5,1,5,True,408
25938,1595608293.0,07-24-2020 18:31:33,4,1,4,True,709
25939,1595608309.0,07-24-2020 18:31:49,1,1,1,True,631
25940,1595608322.0,07-24-2020 18:32:02,3,1,3,True,191
25941,1595608336.0,07-24-2020 18:32:16,9,1,9,True,690
25942,1595608357.0,07-24-2020 18:32:37,2,1,2,True,168
25943,1595608377.0,07-24-2020 18:32:57,9,1,9,False,63
25944,1595608401.0,07-24-2020 18:33:21,8,1,8,True,257
25945,1595608419.0,07-24-2020 18:33:39,4,1,4,True,266
25946,1595608448.0,07-24-2020 18:34:08,4,1,4,True,696
25947,1595608466.0,07-24-2020 18:34:26,8,1,8,True,819
25948,1595608492.0,07-24-2020 18:34:52,2,1,2,True,670
25949,1595608510.0,07-24-2020 18:35:10,0,1,0,True,87
25950,1595608521.0,07-24-2020 18:35:21,0,1,0,True,67
25951,1595608544.0,07-24-2020 18:35:44,5,1,5,True,295
25952,1595608561.0,07-24-2020 18:36:01,2,1,2,True,121
25953,1595608581.0,07-24-2020 18:36:21,3,1,3,True,850
25954,1595608612.0,07-24-2020 18:36:52,1,1,1,True,634
25955,1595608633.0,07-24-2020 18:37:13,2,1,2,True,401
25956,1595608649.0,07-24-2020 18:37:29,2,1,2,True,441
25957,1595608664.0,07-24-2020 18:37:44,3,1,3,True,601
25958,1595608680.0,07-24-2020 18:38:00,0,1,0,True,97
25959,1595608698.0,07-24-2020 18:38:18,3,1,3,True,157
25960,1595608716.0,07-24-2020 18:38:36,4,1,4,True,99
25961,1595608738.0,07-24-2020 18:38:58,3,1,3,True,602
25962,1595608755.0,07-24-2020 18:39:15,7,1,7,True,292
25963,1595608771.0,07-24-2020 18:39:31,3,1,3,True,134
25964,1595608790.0,07-24-2020 18:39:50,4,1,4,True,546
25965,1595608807.0,07-24-2020 18:40:07,4,1,4,True,650
25966,1595608831.0,07-24-2020 18:40:31,0,1,0,True,407
25967,1595608848.0,07-24-2020 18:40:48,8,1,8,True,714
25968,1595608874.0,07-24-2020 18:41:14,0,1,0,True,223
25969,1595608892.0,07-24-2020 18:41:32,1,1,1,True,140
25970,1595608910.0,07-24-2020 18:41:50,1,1,1,True,475
25971,1595608934.0,07-24-2020 18:42:14,4,1,4,True,349
25972,1595608948.0,07-24-2020 18:42:28,4,1,4,True,173
25973,1595608967.0,07-24-2020 18:42:47,1,1,1,True,884
25974,1595608991.0,07-24-2020 18:43:11,9,1,9,True,56
25975,1595609013.0,07-24-2020 18:43:33,5,1,5,True,843
25976,1595609034.0,07-24-2020 18:43:54,6,1,6,True,144
25977,1595609052.0,07-24-2020 18:44:12,6,1,6,True,474
25978,1595609070.0,07-24-2020 18:44:30,7,1,7,True,753
25979,1595609090.0,07-24-2020 18:44:50,9,1,9,True,779
25980,1595609102.0,07-24-2020 18:45:02,2,1,2,True,209
25981,1595609119.0,07-24-2020 18:45:19,1,1,1,True,789
25982,1595609135.0,07-24-2020 18:45:35,2,1,2,True,838
25983,1595609153.0,07-24-2020 18:45:53,8,1,8,True,503
25984,1595609174.0,07-24-2020 18:46:14,5,1,5,True,467
25985,1595609194.0,07-24-2020 18:46:34,2,1,2,True,186
25986,1595609212.0,07-24-2020 18:46:52,1,1,1,True,292
25987,1595609235.0,07-24-2020 18:47:15,2,1,2,False,553
25988,1595609253.0,07-24-2020 18:47:33,1,1,1,True,327
25989,1595609271.0,07-24-2020 18:47:51,5,1,5,True,359
25990,1595609300.0,07-24-2020 18:48:20,2,1,2,True,322
25991,1595609324.0,07-24-2020 18:48:44,3,1,3,True,457
25992,1595609343.0,07-24-2020 18:49:03,3,1,3,True,545
25993,1595609359.0,07-24-2020 18:49:19,3,1,3,True,809
25994,1595609378.0,07-24-2020 18:49:38,5,1,5,True,658
25995,1595609394.0,07-24-2020 18:49:54,7,1,7,True,844
25996,1595609414.0,07-24-2020 18:50:14,7,1,7,True,652
25997,1595609434.0,07-24-2020 18:50:34,5,1,5,True,464
25998,1595609452.0,07-24-2020 18:50:52,4,1,4,True,215
25999,1595609467.0,07-24-2020 18:51:07,1,1,1,True,16
26000,1595609488.0,07-24-2020 18:51:28,3,1,3,True,231
26001,1595609505.0,07-24-2020 18:51:45,3,1,3,True,287
26002,1595609527.0,07-24-2020 18:52:07,4,1,4,True,897
26003,1595609546.0,07-24-2020 18:52:26,3,1,3,True,628
26004,1595609565.0,07-24-2020 18:52:45,5,1,5,True,234
26005,1595609594.0,07-24-2020 18:53:14,1,1,1,True,295
26006,1595609612.0,07-24-2020 18:53:32,3,1,3,True,210
26007,1595609628.0,07-24-2020 18:53:48,1,1,1,False,716
26008,1595609648.0,07-24-2020 18:54:08,3,1,3,True,668
26009,1595609661.0,07-24-2020 18:54:21,6,1,6,True,307
26010,1595609678.0,07-24-2020 18:54:38,1,1,1,True,899
26011,1595609703.0,07-24-2020 18:55:03,7,1,7,True,440
26012,1595609718.0,07-24-2020 18:55:18,5,1,5,True,195
26013,1595609740.0,07-24-2020 18:55:40,4,1,4,True,72
26014,1595609760.0,07-24-2020 18:56:00,0,1,0,True,518
26015,1595609782.0,07-24-2020 18:56:22,5,1,5,True,881
26016,1595609798.0,07-24-2020 18:56:38,2,1,2,True,460
26017,1595609808.0,07-24-2020 18:56:48,6,1,6,True,307
26018,1595610811.0,07-24-2020 19:13:31,5,1,5,True,272
26019,1595610827.0,07-24-2020 19:13:47,4,1,4,False,802
26020,1595610847.0,07-24-2020 19:14:07,1,1,1,True,535
26021,1595610863.0,07-24-2020 19:14:23,0,1,0,True,476
26022,1595610878.0,07-24-2020 19:14:38,6,1,6,True,767
26023,1595610894.0,07-24-2020 19:14:54,6,1,6,True,832
26024,1595610913.0,07-24-2020 19:15:13,2,1,2,True,315
26025,1595610929.0,07-24-2020 19:15:29,9,1,9,True,511
26026,1595610944.0,07-24-2020 19:15:44,2,1,2,True,647
26027,1595610965.0,07-24-2020 19:16:05,1,1,1,True,839
26028,1595610980.0,07-24-2020 19:16:20,2,1,2,True,423
26029,1595610993.0,07-24-2020 19:16:33,5,1,5,True,472
26030,1595611012.0,07-24-2020 19:16:52,12,1,12,True,241
26031,1595611019.0,07-24-2020 19:16:59,3,1,3,True,650
26032,1595611031.0,07-24-2020 19:17:11,1,1,1,True,572
26033,1595611041.0,07-24-2020 19:17:21,1,1,1,True,14
26034,1595611061.0,07-24-2020 19:17:41,4,1,4,True,240
26035,1595611073.0,07-24-2020 19:17:53,12,1,12,True,787
26036,1595611083.0,07-24-2020 19:18:03,7,1,7,True,18
26037,1595611102.0,07-24-2020 19:18:22,2,1,2,True,679
26038,1595611112.0,07-24-2020 19:18:32,4,1,4,True,660
26039,1595611127.0,07-24-2020 19:18:47,6,1,6,True,597
26040,1595611141.0,07-24-2020 19:19:01,8,1,8,True,709
26041,1595611161.0,07-24-2020 19:19:21,4,1,4,True,584
26042,1595611172.0,07-24-2020 19:19:32,7,1,7,True,786
26043,1595611188.0,07-24-2020 19:19:48,7,1,7,True,718
26044,1595611203.0,07-24-2020 19:20:03,5,1,5,True,585
26045,1595611220.0,07-24-2020 19:20:20,6,1,6,True,620
26046,1595611231.0,07-24-2020 19:20:31,2,1,2,True,293
26047,1595611239.0,07-24-2020 19:20:39,4,1,4,True,47
26048,1595611265.0,07-24-2020 19:21:05,5,1,5,True,80
26049,1595611289.0,07-24-2020 19:21:29,2,1,2,True,138
26050,1595611300.0,07-24-2020 19:21:40,5,1,5,True,593
26051,1595611313.0,07-24-2020 19:21:53,5,1,5,True,557
26052,1595611338.0,07-24-2020 19:22:18,4,1,4,True,499
26053,1595611354.0,07-24-2020 19:22:34,7,1,7,True,869
26054,1595611368.0,07-24-2020 19:22:48,4,1,4,True,500
26055,1595611379.0,07-24-2020 19:22:59,4,1,4,True,96
26056,1595611393.0,07-24-2020 19:23:13,5,1,5,True,745
26057,1595611412.0,07-24-2020 19:23:32,1,1,1,True,81
26058,1595611426.0,07-24-2020 19:23:46,6,1,6,True,582
26059,1595611440.0,07-24-2020 19:24:00,4,1,4,True,466
26060,1595611457.0,07-24-2020 19:24:17,7,1,7,True,552
26061,1595611474.0,07-24-2020 19:24:34,3,1,3,True,186
26062,1595611494.0,07-24-2020 19:24:54,6,1,6,True,875
26063,1595611500.0,07-24-2020 19:25:00,5,1,5,True,98
26064,1595611518.0,07-24-2020 19:25:18,1,1,1,True,804
26065,1595611532.0,07-24-2020 19:25:32,0,1,0,True,811
26066,1595611554.0,07-24-2020 19:25:54,8,1,8,True,259
26067,1595611571.0,07-24-2020 19:26:11,3,1,3,True,273
26068,1595611588.0,07-24-2020 19:26:28,3,1,3,True,362
26069,1595611604.0,07-24-2020 19:26:44,8,1,8,True,175
26070,1595611619.0,07-24-2020 19:26:59,0,1,0,True,781
26071,1595611631.0,07-24-2020 19:27:11,7,1,7,True,406
26072,1595611647.0,07-24-2020 19:27:27,3,1,3,True,710
26073,1595611655.0,07-24-2020 19:27:35,2,1,2,True,806
26074,1595611661.0,07-24-2020 19:27:41,2,1,2,True,666
26075,1595611670.0,07-24-2020 19:27:50,2,1,2,True,394
26076,1595611687.0,07-24-2020 19:28:07,10,1,10,True,120
26077,1595611703.0,07-24-2020 19:28:23,1,1,1,True,85
26078,1595611723.0,07-24-2020 19:28:43,5,1,5,True,214
26079,1595611729.0,07-24-2020 19:28:49,6,1,6,True,404
26080,1595611750.0,07-24-2020 19:29:10,3,1,3,True,263
26081,1595611766.0,07-24-2020 19:29:26,1,1,1,True,225
26082,1595611778.0,07-24-2020 19:29:38,0,1,0,True,37
26083,1595611791.0,07-24-2020 19:29:51,8,1,8,False,709
26084,1595611810.0,07-24-2020 19:30:10,8,1,8,True,536
26085,1595611833.0,07-24-2020 19:30:33,8,1,8,True,538
26086,1595611843.0,07-24-2020 19:30:43,0,1,0,True,219
26087,1595611861.0,07-24-2020 19:31:01,1,1,1,False,367
26088,1595611877.0,07-24-2020 19:31:17,7,1,7,True,100
26089,1595611891.0,07-24-2020 19:31:31,6,1,6,True,370
26090,1595611908.0,07-24-2020 19:31:48,5,1,5,True,76
26091,1595611920.0,07-24-2020 19:32:00,5,1,5,True,693
26092,1595611928.0,07-24-2020 19:32:08,4,1,4,True,611
26093,1595611941.0,07-24-2020 19:32:21,9,1,9,True,611
26094,1595611950.0,07-24-2020 19:32:30,1,1,1,True,826
26095,1595611961.0,07-24-2020 19:32:41,0,1,0,True,508
26096,1595611976.0,07-24-2020 19:32:56,6,1,6,True,622
26097,1595611995.0,07-24-2020 19:33:15,0,1,0,True,265
26098,1595612010.0,07-24-2020 19:33:30,5,1,5,True,320
26099,1595612028.0,07-24-2020 19:33:48,2,1,2,True,698
26100,1595612040.0,07-24-2020 19:34:00,1,1,1,True,245
26101,1595612052.0,07-24-2020 19:34:12,7,1,7,True,223
26102,1595612061.0,07-24-2020 19:34:21,1,1,1,True,647
26103,1595612075.0,07-24-2020 19:34:35,3,1,3,True,608
26104,1595612098.0,07-24-2020 19:34:58,1,1,1,True,415
26105,1595612109.0,07-24-2020 19:35:09,2,1,2,True,231
26106,1595612122.0,07-24-2020 19:35:22,1,1,1,True,455
26107,1595612134.0,07-24-2020 19:35:34,3,1,3,True,581
26108,1595612148.0,07-24-2020 19:35:48,12,1,12,True,400
26109,1595612162.0,07-24-2020 19:36:02,2,1,2,True,130
26110,1595612172.0,07-24-2020 19:36:12,6,1,6,True,226
26111,1595612191.0,07-24-2020 19:36:31,9,1,9,True,614
26112,1595612203.0,07-24-2020 19:36:43,2,1,2,True,592
26113,1595612218.0,07-24-2020 19:36:58,6,1,6,True,127
26114,1595612229.0,07-24-2020 19:37:09,6,1,6,True,126
26115,1595612241.0,07-24-2020 19:37:21,1,1,1,True,791
26116,1595612254.0,07-24-2020 19:37:34,3,1,3,True,592
26117,1595612265.0,07-24-2020 19:37:45,2,1,2,True,778
26118,1595612283.0,07-24-2020 19:38:03,4,1,4,True,855
26119,1595612293.0,07-24-2020 19:38:13,3,1,3,True,444
26120,1595612302.0,07-24-2020 19:38:22,3,1,3,True,671
26121,1595612321.0,07-24-2020 19:38:41,3,1,3,True,448
26122,1595612333.0,07-24-2020 19:38:53,6,1,6,True,10
26123,1595612347.0,07-24-2020 19:39:07,5,1,5,False,813
26124,1595612355.0,07-24-2020 19:39:15,5,1,5,True,598
26125,1595612368.0,07-24-2020 19:39:28,1,1,1,True,66
26126,1595612375.0,07-24-2020 19:39:35,3,1,3,True,421
26127,1595612388.0,07-24-2020 19:39:48,2,1,2,True,796
26128,1595612402.0,07-24-2020 19:40:02,3,1,3,True,722
26129,1595612413.0,07-24-2020 19:40:13,2,1,2,True,565
26130,1595612428.0,07-24-2020 19:40:28,4,1,4,True,680
26131,1595612439.0,07-24-2020 19:40:39,5,1,5,True,121
26132,1595612447.0,07-24-2020 19:40:47,4,1,4,True,624
26133,1595612464.0,07-24-2020 19:41:04,5,1,5,False,118
26134,1595612479.0,07-24-2020 19:41:19,2,1,2,True,57
26135,1595612486.0,07-24-2020 19:41:26,0,1,0,True,191
26136,1595612504.0,07-24-2020 19:41:44,2,1,2,True,231
26137,1595612520.0,07-24-2020 19:42:00,2,1,2,False,671
26138,1595612528.0,07-24-2020 19:42:08,6,1,6,True,331
26139,1595612543.0,07-24-2020 19:42:23,4,1,4,True,4
26140,1595612561.0,07-24-2020 19:42:41,5,1,5,True,456
26141,1595612571.0,07-24-2020 19:42:51,7,1,7,True,854
26142,1595612582.0,07-24-2020 19:43:02,0,1,0,True,727
26143,1595612597.0,07-24-2020 19:43:17,3,1,3,True,230
26144,1595612610.0,07-24-2020 19:43:30,6,1,6,True,680
26145,1595612621.0,07-24-2020 19:43:41,3,1,3,True,126
26146,1595612634.0,07-24-2020 19:43:54,2,1,2,True,880
26147,1595612646.0,07-24-2020 19:44:06,3,1,3,True,851
26148,1595612655.0,07-24-2020 19:44:15,6,1,6,True,814
26149,1595612662.0,07-24-2020 19:44:22,4,1,4,True,307
26150,1595612680.0,07-24-2020 19:44:40,5,1,5,True,521
26151,1595612690.0,07-24-2020 19:44:50,7,1,7,True,519
26152,1595612709.0,07-24-2020 19:45:09,3,1,3,True,611
26153,1595612721.0,07-24-2020 19:45:21,4,1,4,True,611
26154,1595612735.0,07-24-2020 19:45:35,0,1,0,True,399
26155,1595612751.0,07-24-2020 19:45:51,1,1,1,True,325
26156,1595612764.0,07-24-2020 19:46:04,1,1,1,True,304
26157,1595612779.0,07-24-2020 19:46:19,4,1,4,False,94
26158,1595612791.0,07-24-2020 19:46:31,2,1,2,True,494
26159,1595612808.0,07-24-2020 19:46:48,1,1,1,True,841
26160,1595612830.0,07-24-2020 19:47:10,4,1,4,True,699
26161,1595612839.0,07-24-2020 19:47:19,3,1,3,True,356
26162,1595612845.0,07-24-2020 19:47:25,0,1,0,True,497
26163,1595612850.0,07-24-2020 19:47:30,9,1,9,True,757
26164,1595612856.0,07-24-2020 19:47:36,0,1,0,True,95
26165,1595612867.0,07-24-2020 19:47:47,1,1,1,True,106
26166,1595612876.0,07-24-2020 19:47:56,1,1,1,False,343
26167,1595612888.0,07-24-2020 19:48:08,6,1,6,True,235
26168,1595612899.0,07-24-2020 19:48:19,6,1,6,True,896
26169,1595612914.0,07-24-2020 19:48:34,8,1,8,True,193
26170,1595612930.0,07-24-2020 19:48:50,5,1,5,True,173
26171,1595612945.0,07-24-2020 19:49:05,3,1,3,True,61
26172,1595612967.0,07-24-2020 19:49:27,1,1,1,True,649
26173,1595612984.0,07-24-2020 19:49:44,2,1,2,True,897
26174,1595613003.0,07-24-2020 19:50:03,0,1,0,True,304
26175,1595613019.0,07-24-2020 19:50:19,3,1,3,True,161
26176,1595613033.0,07-24-2020 19:50:33,3,1,3,True,769
26177,1595613042.0,07-24-2020 19:50:42,3,1,3,True,861
26178,1595613055.0,07-24-2020 19:50:55,2,1,2,True,311
26179,1595613064.0,07-24-2020 19:51:04,3,1,3,True,783
26180,1595613077.0,07-24-2020 19:51:17,2,1,2,True,450
26181,1595613096.0,07-24-2020 19:51:36,3,1,3,True,142
26182,1595613108.0,07-24-2020 19:51:48,5,1,5,True,58
26183,1595613118.0,07-24-2020 19:51:58,2,1,2,True,818
26184,1595613135.0,07-24-2020 19:52:15,6,1,6,False,810
26185,1595613143.0,07-24-2020 19:52:23,7,1,7,True,355
26186,1595613159.0,07-24-2020 19:52:39,1,1,1,True,697
26187,1595613168.0,07-24-2020 19:52:48,0,1,0,True,885
26188,1595613179.0,07-24-2020 19:52:59,1,1,1,True,389
26189,1595613184.0,07-24-2020 19:53:04,1,1,1,True,72
26190,1595613197.0,07-24-2020 19:53:17,2,1,2,True,531
26191,1595613208.0,07-24-2020 19:53:28,2,1,2,True,823
26192,1595613218.0,07-24-2020 19:53:38,3,1,3,True,625
26193,1595613233.0,07-24-2020 19:53:53,4,1,4,True,233
26194,1595613238.0,07-24-2020 19:53:58,3,1,3,True,511
26195,1595613248.0,07-24-2020 19:54:08,1,1,1,True,460
26196,1595613261.0,07-24-2020 19:54:21,2,1,2,True,75
26197,1595613279.0,07-24-2020 19:54:39,12,1,12,True,215
26198,1595613290.0,07-24-2020 19:54:50,6,1,6,True,805
26199,1595613299.0,07-24-2020 19:54:59,1,1,1,True,213
26200,1595613307.0,07-24-2020 19:55:07,1,1,1,True,802
26201,1595613329.0,07-24-2020 19:55:29,7,1,7,True,330
26202,1595613336.0,07-24-2020 19:55:36,8,1,8,True,9
26203,1595613352.0,07-24-2020 19:55:52,9,1,9,True,592
26204,1595613363.0,07-24-2020 19:56:03,5,1,5,True,102
26205,1595613380.0,07-24-2020 19:56:20,3,1,3,True,561
26206,1595613390.0,07-24-2020 19:56:30,2,1,2,True,426
26207,1595613403.0,07-24-2020 19:56:43,2,1,2,True,108
26208,1595613413.0,07-24-2020 19:56:53,3,1,3,True,262
26209,1595613428.0,07-24-2020 19:57:08,0,1,0,True,15
26210,1595613440.0,07-24-2020 19:57:20,5,1,5,True,692
