identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total
17928,1594982462.0,07-17-2020 12:41:02,3,1,3
17929,1594982512.0,07-17-2020 12:41:52,6,1,6
17930,1594982561.0,07-17-2020 12:42:41,4,1,4
17931,1594982608.0,07-17-2020 12:43:28,5,1,5
17932,1594982658.0,07-17-2020 12:44:18,6,1,6
17933,1594982708.0,07-17-2020 12:45:08,2,1,2
17934,1594982748.0,07-17-2020 12:45:48,1,1,1
17935,1594982806.0,07-17-2020 12:46:46,2,1,2
17936,1594982850.0,07-17-2020 12:47:30,0,1,0
17937,1594982894.0,07-17-2020 12:48:14,1,1,1
17938,1594982947.0,07-17-2020 12:49:07,7,1,7
17939,1594982998.0,07-17-2020 12:49:58,5,1,5
17940,1594983061.0,07-17-2020 12:51:01,4,1,4
17941,1594983099.0,07-17-2020 12:51:39,0,1,0
17942,1594983151.0,07-17-2020 12:52:31,7,1,7
17943,1594983207.0,07-17-2020 12:53:27,2,1,2
17944,1594983264.0,07-17-2020 12:54:24,0,1,0
17945,1594983310.0,07-17-2020 12:55:10,1,1,1
17946,1594983365.0,07-17-2020 12:56:05,7,1,7
17947,1594983407.0,07-17-2020 12:56:47,3,1,3
17948,1594983452.0,07-17-2020 12:57:32,2,1,2
17949,1594983500.0,07-17-2020 12:58:20,9,1,9
17950,1594983547.0,07-17-2020 12:59:07,3,1,3
17951,1594983586.0,07-17-2020 12:59:46,4,1,4
17952,1594983624.0,07-17-2020 13:00:24,0,1,0
17953,1594983672.0,07-17-2020 13:01:12,5,1,5
17954,1594983723.0,07-17-2020 13:02:03,6,1,6
17955,1594983767.0,07-17-2020 13:02:47,6,1,6
17956,1594983808.0,07-17-2020 13:03:28,3,1,3
17957,1594983880.0,07-17-2020 13:04:40,2,1,2
17958,1594983921.0,07-17-2020 13:05:21,0,1,0
17959,1594983976.0,07-17-2020 13:06:16,2,1,2
17960,1594984029.0,07-17-2020 13:07:09,2,1,2
17961,1594984079.0,07-17-2020 13:07:59,8,1,8
17962,1594984124.0,07-17-2020 13:08:44,0,1,0
17963,1594984174.0,07-17-2020 13:09:34,4,1,4
17964,1594984213.0,07-17-2020 13:10:13,1,1,1
17965,1594985223.0,07-17-2020 13:27:03,5,1,5
17966,1594985275.0,07-17-2020 13:27:55,3,1,3
17967,1594985325.0,07-17-2020 13:28:45,0,1,0
17968,1594985380.0,07-17-2020 13:29:40,6,1,6
17969,1594985428.0,07-17-2020 13:30:28,1,1,1
17970,1594985483.0,07-17-2020 13:31:23,3,1,3
17971,1594985536.0,07-17-2020 13:32:16,5,1,5
17972,1594985585.0,07-17-2020 13:33:05,2,1,2
17973,1594985633.0,07-17-2020 13:33:53,5,1,5
17974,1594985696.0,07-17-2020 13:34:56,3,1,3
17975,1594985723.0,07-17-2020 13:35:23,2,1,2
17976,1594985769.0,07-17-2020 13:36:09,5,1,5
17977,1594985816.0,07-17-2020 13:36:56,1,1,1
17978,1594985871.0,07-17-2020 13:37:51,3,1,3
17979,1594985924.0,07-17-2020 13:38:44,3,1,3
17980,1594985970.0,07-17-2020 13:39:30,1,1,1
17981,1594987070.0,07-17-2020 13:57:50,0,1,0
17982,1594987125.0,07-17-2020 13:58:45,1,1,1
17983,1594987181.0,07-17-2020 13:59:41,9,1,9
17984,1594987248.0,07-17-2020 14:00:48,5,1,5
17985,1594987304.0,07-17-2020 14:01:44,6,1,6
17986,1594987359.0,07-17-2020 14:02:39,1,1,1
17987,1594987418.0,07-17-2020 14:03:38,3,1,3
17988,1594987484.0,07-17-2020 14:04:44,0,1,0
17989,1594987542.0,07-17-2020 14:05:42,0,1,0
17990,1594987597.0,07-17-2020 14:06:37,2,1,2
17991,1594987647.0,07-17-2020 14:07:27,2,1,2
17992,1594987702.0,07-17-2020 14:08:22,5,1,5
17993,1594987770.0,07-17-2020 14:09:30,8,1,8
17994,1594987823.0,07-17-2020 14:10:23,3,1,3
17995,1594987872.0,07-17-2020 14:11:12,7,1,7
17996,1594987918.0,07-17-2020 14:11:58,0,1,0
17997,1594987973.0,07-17-2020 14:12:53,2,1,2
17998,1594988025.0,07-17-2020 14:13:45,0,1,0
17999,1594988068.0,07-17-2020 14:14:28,2,1,2
18000,1594988126.0,07-17-2020 14:15:26,8,1,8
18001,1594988175.0,07-17-2020 14:16:15,1,1,1
18002,1594988224.0,07-17-2020 14:17:04,3,1,3
18003,1594988274.0,07-17-2020 14:17:54,3,1,3
18004,1594988324.0,07-17-2020 14:18:44,4,1,4
18005,1594988378.0,07-17-2020 14:19:38,2,1,2
18006,1594988437.0,07-17-2020 14:20:37,5,1,5
18007,1594988490.0,07-17-2020 14:21:30,3,1,3
18008,1594988552.0,07-17-2020 14:22:32,4,1,4
18009,1594988599.0,07-17-2020 14:23:19,5,1,5
18010,1594988657.0,07-17-2020 14:24:17,13,1,13
18011,1594988716.0,07-17-2020 14:25:16,9,1,9
18012,1594988767.0,07-17-2020 14:26:07,4,1,4
18013,1594988829.0,07-17-2020 14:27:09,2,1,2
18014,1594988888.0,07-17-2020 14:28:08,14,1,14
18015,1594988945.0,07-17-2020 14:29:05,0,1,0
18016,1594988994.0,07-17-2020 14:29:54,9,1,9
18017,1594989044.0,07-17-2020 14:30:44,4,1,4
18018,1594989092.0,07-17-2020 14:31:32,3,1,3
18019,1594989147.0,07-17-2020 14:32:27,6,1,6
18020,1594989209.0,07-17-2020 14:33:29,2,1,2
18021,1594989272.0,07-17-2020 14:34:32,3,1,3
18022,1594989337.0,07-17-2020 14:35:37,2,1,2
18023,1594989402.0,07-17-2020 14:36:42,3,1,3
18024,1594989460.0,07-17-2020 14:37:40,3,1,3
18025,1594989514.0,07-17-2020 14:38:34,3,1,3
18026,1594989567.0,07-17-2020 14:39:27,3,1,3
18027,1594989625.0,07-17-2020 14:40:25,0,1,0
18028,1594989692.0,07-17-2020 14:41:32,1,1,1
18029,1594989750.0,07-17-2020 14:42:30,8,1,8
18030,1594989814.0,07-17-2020 14:43:34,4,1,4
18031,1594989873.0,07-17-2020 14:44:33,5,1,5
18032,1594989938.0,07-17-2020 14:45:38,2,1,2
18033,1594989992.0,07-17-2020 14:46:32,0,1,0
18034,1594990047.0,07-17-2020 14:47:27,4,1,4
18035,1594990127.0,07-17-2020 14:48:47,1,1,1
18036,1594990180.0,07-17-2020 14:49:40,0,1,0
18037,1594990228.0,07-17-2020 14:50:28,8,1,8
18038,1594990293.0,07-17-2020 14:51:33,8,1,8
18039,1594990345.0,07-17-2020 14:52:25,1,1,1
18040,1594990397.0,07-17-2020 14:53:17,6,1,6
18041,1594990455.0,07-17-2020 14:54:15,8,1,8
18042,1594990510.0,07-17-2020 14:55:10,6,1,6
18043,1594990575.0,07-17-2020 14:56:15,2,1,2
18044,1594990639.0,07-17-2020 14:57:19,7,1,7
18045,1594990681.0,07-17-2020 14:58:01,3,1,3
18046,1594990734.0,07-17-2020 14:58:54,4,1,4
18047,1594990797.0,07-17-2020 14:59:57,0,1,0
18048,1594990841.0,07-17-2020 15:00:41,3,1,3
18049,1594990918.0,07-17-2020 15:01:58,3,1,3
18050,1594990966.0,07-17-2020 15:02:46,0,1,0
18051,1594991016.0,07-17-2020 15:03:36,1,1,1
18052,1594991074.0,07-17-2020 15:04:34,5,1,5
18053,1594991130.0,07-17-2020 15:05:30,4,1,4
18054,1594991187.0,07-17-2020 15:06:27,0,1,0
18055,1594991240.0,07-17-2020 15:07:20,4,1,4
18056,1594991300.0,07-17-2020 15:08:20,6,1,6
18057,1594991350.0,07-17-2020 15:09:10,5,1,5
18058,1594992449.0,07-17-2020 15:27:29,2,1,2
18059,1594992508.0,07-17-2020 15:28:28,8,1,8
18060,1594992570.0,07-17-2020 15:29:30,5,1,5
18061,1594992625.0,07-17-2020 15:30:25,4,1,4
18062,1594992682.0,07-17-2020 15:31:22,5,1,5
18063,1594992746.0,07-17-2020 15:32:26,2,1,2
18064,1594992793.0,07-17-2020 15:33:13,3,1,3
18065,1594992852.0,07-17-2020 15:34:12,5,1,5
18066,1594992908.0,07-17-2020 15:35:08,2,1,2
18067,1594992968.0,07-17-2020 15:36:08,2,1,2
18068,1594993021.0,07-17-2020 15:37:01,4,1,4
18069,1594993065.0,07-17-2020 15:37:45,1,1,1
18070,1594993120.0,07-17-2020 15:38:40,0,1,0
18071,1594993175.0,07-17-2020 15:39:35,1,1,1
18072,1594993216.0,07-17-2020 15:40:16,6,1,6
18073,1594993243.0,07-17-2020 15:40:43,4,1,4
18074,1594993297.0,07-17-2020 15:41:37,0,1,0
18075,1594993344.0,07-17-2020 15:42:24,1,1,1
18076,1594993395.0,07-17-2020 15:43:15,1,1,1
18077,1594993436.0,07-17-2020 15:43:56,12,1,12
18078,1594993489.0,07-17-2020 15:44:49,2,1,2
18079,1594993536.0,07-17-2020 15:45:36,1,1,1
18080,1594993589.0,07-17-2020 15:46:29,9,1,9
18081,1594993641.0,07-17-2020 15:47:21,2,1,2
18082,1594993686.0,07-17-2020 15:48:06,7,1,7
18083,1594993735.0,07-17-2020 15:48:55,3,1,3
18084,1594993778.0,07-17-2020 15:49:38,2,1,2
18085,1594993835.0,07-17-2020 15:50:35,1,1,1
18086,1594993887.0,07-17-2020 15:51:27,1,1,1
18087,1594993940.0,07-17-2020 15:52:20,5,1,5
18088,1594993987.0,07-17-2020 15:53:07,6,1,6
18089,1594994028.0,07-17-2020 15:53:48,0,1,0
18090,1594994080.0,07-17-2020 15:54:40,2,1,2
18091,1594994115.0,07-17-2020 15:55:15,1,1,1
18092,1594994166.0,07-17-2020 15:56:06,5,1,5
18093,1594994209.0,07-17-2020 15:56:49,1,1,1
18094,1594994256.0,07-17-2020 15:57:36,4,1,4
18095,1594994311.0,07-17-2020 15:58:31,3,1,3
18096,1594994346.0,07-17-2020 15:59:06,4,1,4
18097,1594994388.0,07-17-2020 15:59:48,12,1,12
18098,1594994437.0,07-17-2020 16:00:37,6,1,6
18099,1594994488.0,07-17-2020 16:01:28,1,1,1
18100,1594994537.0,07-17-2020 16:02:17,6,1,6
18101,1594994579.0,07-17-2020 16:02:59,3,1,3
18102,1594994618.0,07-17-2020 16:03:38,7,1,7
18103,1594994665.0,07-17-2020 16:04:25,2,1,2
18104,1594994705.0,07-17-2020 16:05:05,2,1,2
18105,1594994760.0,07-17-2020 16:06:00,0,1,0
18106,1594994799.0,07-17-2020 16:06:39,5,1,5
18107,1594994839.0,07-17-2020 16:07:19,2,1,2
18108,1594994869.0,07-17-2020 16:07:49,2,1,2
18109,1594994911.0,07-17-2020 16:08:31,5,1,5
18110,1594994954.0,07-17-2020 16:09:14,10,1,10
18111,1594994990.0,07-17-2020 16:09:50,3,1,3
18112,1594995038.0,07-17-2020 16:10:38,5,1,5
18113,1594995079.0,07-17-2020 16:11:19,1,1,1
18114,1594995129.0,07-17-2020 16:12:09,4,1,4
18115,1594995165.0,07-17-2020 16:12:45,2,1,2
18116,1594995203.0,07-17-2020 16:13:23,0,1,0
18117,1594995254.0,07-17-2020 16:14:14,2,1,2
18118,1594995296.0,07-17-2020 16:14:56,3,1,3
18119,1594995341.0,07-17-2020 16:15:41,6,1,6
18120,1594995373.0,07-17-2020 16:16:13,5,1,5
18121,1594995418.0,07-17-2020 16:16:58,3,1,3
18122,1594995447.0,07-17-2020 16:17:27,6,1,6
18123,1594995495.0,07-17-2020 16:18:15,5,1,5
18124,1594995531.0,07-17-2020 16:18:51,2,1,2
18125,1594995575.0,07-17-2020 16:19:35,15,1,15
18126,1594995619.0,07-17-2020 16:20:19,3,1,3
18127,1594995660.0,07-17-2020 16:21:00,1,1,1
18128,1594995699.0,07-17-2020 16:21:39,4,1,4
18129,1594995732.0,07-17-2020 16:22:12,2,1,2
18130,1594995781.0,07-17-2020 16:23:01,4,1,4
18131,1594995824.0,07-17-2020 16:23:44,1,1,1
18132,1594995870.0,07-17-2020 16:24:30,5,1,5
18133,1594995909.0,07-17-2020 16:25:09,0,1,0
18134,1594995942.0,07-17-2020 16:25:42,2,1,2
18135,1594995970.0,07-17-2020 16:26:10,3,1,3
18136,1594995998.0,07-17-2020 16:26:38,4,1,4
18137,1594996038.0,07-17-2020 16:27:18,2,1,2
18138,1594996068.0,07-17-2020 16:27:48,2,1,2
18139,1594996104.0,07-17-2020 16:28:24,5,1,5
18140,1594996147.0,07-17-2020 16:29:07,0,1,0
18141,1594996181.0,07-17-2020 16:29:41,6,1,6
18142,1594996217.0,07-17-2020 16:30:17,2,1,2
18143,1594996258.0,07-17-2020 16:30:58,3,1,3
18144,1594996298.0,07-17-2020 16:31:38,0,1,0
18145,1594996321.0,07-17-2020 16:32:01,5,1,5
18146,1594996351.0,07-17-2020 16:32:31,7,1,7
18147,1594996383.0,07-17-2020 16:33:03,3,1,3
18148,1594996427.0,07-17-2020 16:33:47,6,1,6
18149,1594996458.0,07-17-2020 16:34:18,3,1,3
18150,1594996490.0,07-17-2020 16:34:50,3,1,3
18151,1594996531.0,07-17-2020 16:35:31,5,1,5
18152,1594996574.0,07-17-2020 16:36:14,1,1,1
18153,1594996609.0,07-17-2020 16:36:49,6,1,6
18154,1594996639.0,07-17-2020 16:37:19,2,1,2
18155,1594996673.0,07-17-2020 16:37:53,2,1,2
18156,1594996715.0,07-17-2020 16:38:35,6,1,6
18157,1594996757.0,07-17-2020 16:39:17,2,1,2
18158,1594996797.0,07-17-2020 16:39:57,4,1,4
18159,1594996834.0,07-17-2020 16:40:34,6,1,6
18160,1594996879.0,07-17-2020 16:41:19,4,1,4
18161,1594996913.0,07-17-2020 16:41:53,3,1,3
18162,1594996941.0,07-17-2020 16:42:21,1,1,1
18163,1594996976.0,07-17-2020 16:42:56,0,1,0
18164,1594997000.0,07-17-2020 16:43:20,7,1,7
18165,1594997031.0,07-17-2020 16:43:51,5,1,5
18166,1594997062.0,07-17-2020 16:44:22,3,1,3
18167,1594997094.0,07-17-2020 16:44:54,7,1,7
18168,1594997131.0,07-17-2020 16:45:31,9,1,9
18169,1594997167.0,07-17-2020 16:46:07,1,1,1
18170,1594997192.0,07-17-2020 16:46:32,1,1,1
18171,1594997221.0,07-17-2020 16:47:01,7,1,7
18172,1594997262.0,07-17-2020 16:47:42,7,1,7
18173,1594997298.0,07-17-2020 16:48:18,6,1,6
18174,1594997334.0,07-17-2020 16:48:54,6,1,6
18175,1594997358.0,07-17-2020 16:49:18,2,1,2
18176,1594997388.0,07-17-2020 16:49:48,4,1,4
18177,1594997415.0,07-17-2020 16:50:15,4,1,4
18178,1594997445.0,07-17-2020 16:50:45,2,1,2
18179,1594997480.0,07-17-2020 16:51:20,4,1,4
18180,1594997517.0,07-17-2020 16:51:57,0,1,0
18181,1594997554.0,07-17-2020 16:52:34,6,1,6
18182,1594997591.0,07-17-2020 16:53:11,15,1,15
18183,1594997615.0,07-17-2020 16:53:35,3,1,3
18184,1594997656.0,07-17-2020 16:54:16,5,1,5
18185,1594997697.0,07-17-2020 16:54:57,1,1,1
18186,1594997728.0,07-17-2020 16:55:28,3,1,3
18187,1594997759.0,07-17-2020 16:55:59,0,1,0
18188,1594997802.0,07-17-2020 16:56:42,0,1,0
18189,1594997822.0,07-17-2020 16:57:02,5,1,5
18190,1594997865.0,07-17-2020 16:57:45,9,1,9
18191,1594997896.0,07-17-2020 16:58:16,3,1,3
18192,1594997941.0,07-17-2020 16:59:01,2,1,2
18193,1594997975.0,07-17-2020 16:59:35,4,1,4
18194,1594997999.0,07-17-2020 16:59:59,5,1,5
18195,1594999066.0,07-17-2020 17:17:46,3,1,3
18196,1594999093.0,07-17-2020 17:18:13,7,1,7
18197,1594999120.0,07-17-2020 17:18:40,5,1,5
18198,1594999143.0,07-17-2020 17:19:03,6,1,6
18199,1594999171.0,07-17-2020 17:19:31,3,1,3
18200,1595000200.0,07-17-2020 17:36:40,1,1,1
18201,1595000226.0,07-17-2020 17:37:06,0,1,0
18202,1595000247.0,07-17-2020 17:37:27,1,1,1
18203,1595000268.0,07-17-2020 17:37:48,1,1,1
18204,1595000293.0,07-17-2020 17:38:13,4,1,4
18205,1595000317.0,07-17-2020 17:38:37,5,1,5
18206,1595000347.0,07-17-2020 17:39:07,1,1,1
18207,1595000372.0,07-17-2020 17:39:32,4,1,4
18208,1595000391.0,07-17-2020 17:39:51,1,1,1
18209,1595000423.0,07-17-2020 17:40:23,9,1,9
18210,1595000444.0,07-17-2020 17:40:44,6,1,6
18211,1595000477.0,07-17-2020 17:41:17,5,1,5
18212,1595000497.0,07-17-2020 17:41:37,1,1,1
18213,1595000523.0,07-17-2020 17:42:03,3,1,3
18214,1595000559.0,07-17-2020 17:42:39,4,1,4
18215,1595000593.0,07-17-2020 17:43:13,4,1,4
18216,1595000616.0,07-17-2020 17:43:36,1,1,1
18217,1595000641.0,07-17-2020 17:44:01,9,1,9
18218,1595000668.0,07-17-2020 17:44:28,0,1,0
18219,1595000694.0,07-17-2020 17:44:54,7,1,7
18220,1595000718.0,07-17-2020 17:45:18,2,1,2
18221,1595000738.0,07-17-2020 17:45:38,3,1,3
18222,1595000769.0,07-17-2020 17:46:09,5,1,5
18223,1595000791.0,07-17-2020 17:46:31,4,1,4
18224,1595000816.0,07-17-2020 17:46:56,4,1,4
18225,1595000839.0,07-17-2020 17:47:19,3,1,3
18226,1595000862.0,07-17-2020 17:47:42,11,1,11
18227,1595000883.0,07-17-2020 17:48:03,2,1,2
18228,1595001936.0,07-17-2020 18:05:36,8,1,8
18229,1595001953.0,07-17-2020 18:05:53,5,1,5
18230,1595001984.0,07-17-2020 18:06:24,1,1,1
18231,1595002008.0,07-17-2020 18:06:48,1,1,1
18232,1595002023.0,07-17-2020 18:07:03,9,1,9
18233,1595002050.0,07-17-2020 18:07:30,2,1,2
18234,1595002067.0,07-17-2020 18:07:47,3,1,3
18235,1595002090.0,07-17-2020 18:08:10,4,1,4
18236,1595002109.0,07-17-2020 18:08:29,7,1,7
18237,1595002131.0,07-17-2020 18:08:51,3,1,3
18238,1595002161.0,07-17-2020 18:09:21,2,1,2
18239,1595002183.0,07-17-2020 18:09:43,3,1,3
18240,1595002204.0,07-17-2020 18:10:04,2,1,2
18241,1595002225.0,07-17-2020 18:10:25,0,1,0
18242,1595002255.0,07-17-2020 18:10:55,7,1,7
18243,1595002278.0,07-17-2020 18:11:18,8,1,8
18244,1595002307.0,07-17-2020 18:11:47,3,1,3
18245,1595002328.0,07-17-2020 18:12:08,10,1,10
18246,1595002352.0,07-17-2020 18:12:32,4,1,4
18247,1595002378.0,07-17-2020 18:12:58,8,1,8
18248,1595002400.0,07-17-2020 18:13:20,4,1,4
18249,1595002421.0,07-17-2020 18:13:41,6,1,6
18250,1595002444.0,07-17-2020 18:14:04,1,1,1
18251,1595002469.0,07-17-2020 18:14:29,7,1,7
18252,1595002497.0,07-17-2020 18:14:57,0,1,0
18253,1595002523.0,07-17-2020 18:15:23,2,1,2
18254,1595002554.0,07-17-2020 18:15:54,9,1,9
18255,1595002573.0,07-17-2020 18:16:13,4,1,4
18256,1595002596.0,07-17-2020 18:16:36,3,1,3
18257,1595002617.0,07-17-2020 18:16:57,4,1,4
18258,1595002633.0,07-17-2020 18:17:13,1,1,1
18259,1595002647.0,07-17-2020 18:17:27,3,1,3
18260,1595002676.0,07-17-2020 18:17:56,0,1,0
18261,1595002699.0,07-17-2020 18:18:19,0,1,0
18262,1595002721.0,07-17-2020 18:18:41,1,1,1
18263,1595002747.0,07-17-2020 18:19:07,6,1,6
18264,1595002760.0,07-17-2020 18:19:20,2,1,2
18265,1595002783.0,07-17-2020 18:19:43,4,1,4
18266,1595002811.0,07-17-2020 18:20:11,0,1,0
18267,1595002828.0,07-17-2020 18:20:28,2,1,2
18268,1595002847.0,07-17-2020 18:20:47,0,1,0
18269,1595002870.0,07-17-2020 18:21:10,7,1,7
18270,1595002887.0,07-17-2020 18:21:27,5,1,5
18271,1595002907.0,07-17-2020 18:21:47,1,1,1
18272,1595002926.0,07-17-2020 18:22:06,2,1,2
18273,1595002952.0,07-17-2020 18:22:32,4,1,4
18274,1595002973.0,07-17-2020 18:22:53,2,1,2
18275,1595002992.0,07-17-2020 18:23:12,5,1,5
18276,1595003016.0,07-17-2020 18:23:36,6,1,6
18277,1595003047.0,07-17-2020 18:24:07,5,1,5
18278,1595003072.0,07-17-2020 18:24:32,2,1,2
18279,1595003094.0,07-17-2020 18:24:54,7,1,7
18280,1595003109.0,07-17-2020 18:25:09,4,1,4
18281,1595003135.0,07-17-2020 18:25:35,10,1,10
18282,1595003161.0,07-17-2020 18:26:01,4,1,4
18283,1595003186.0,07-17-2020 18:26:26,0,1,0
18284,1595003212.0,07-17-2020 18:26:52,0,1,0
18285,1595004265.0,07-17-2020 18:44:25,1,1,1
18286,1595004282.0,07-17-2020 18:44:42,2,1,2
18287,1595004306.0,07-17-2020 18:45:06,5,1,5
18288,1595004323.0,07-17-2020 18:45:23,0,1,0
18289,1595004334.0,07-17-2020 18:45:34,2,1,2
18290,1595004348.0,07-17-2020 18:45:48,3,1,3
18291,1595004368.0,07-17-2020 18:46:08,7,1,7
18292,1595005329.0,07-17-2020 19:02:09,3,1,3
18293,1595005345.0,07-17-2020 19:02:25,2,1,2
18294,1595005358.0,07-17-2020 19:02:38,3,1,3
18295,1595005373.0,07-17-2020 19:02:53,1,1,1
18296,1595005388.0,07-17-2020 19:03:08,2,1,2
18297,1595005404.0,07-17-2020 19:03:24,1,1,1
18298,1595005418.0,07-17-2020 19:03:38,4,1,4
18299,1595005435.0,07-17-2020 19:03:55,12,1,12
18300,1595005458.0,07-17-2020 19:04:18,2,1,2
18301,1595005473.0,07-17-2020 19:04:33,5,1,5
18302,1595005495.0,07-17-2020 19:04:55,1,1,1
18303,1595005515.0,07-17-2020 19:05:15,0,1,0
18304,1595005530.0,07-17-2020 19:05:30,6,1,6
18305,1595005549.0,07-17-2020 19:05:49,5,1,5
18306,1595005569.0,07-17-2020 19:06:09,2,1,2
18307,1595005589.0,07-17-2020 19:06:29,9,1,9
18308,1595005605.0,07-17-2020 19:06:45,5,1,5
18309,1595005624.0,07-17-2020 19:07:04,2,1,2
18310,1595005640.0,07-17-2020 19:07:20,4,1,4
18311,1595005652.0,07-17-2020 19:07:32,1,1,1
18312,1595005668.0,07-17-2020 19:07:48,2,1,2
18313,1595005685.0,07-17-2020 19:08:05,5,1,5
18314,1595005700.0,07-17-2020 19:08:20,4,1,4
18315,1595005716.0,07-17-2020 19:08:36,3,1,3
18316,1595005738.0,07-17-2020 19:08:58,1,1,1
18317,1595005756.0,07-17-2020 19:09:16,1,1,1
18318,1595005772.0,07-17-2020 19:09:32,14,1,14
18319,1595005788.0,07-17-2020 19:09:48,5,1,5
18320,1595005812.0,07-17-2020 19:10:12,3,1,3
18321,1595005829.0,07-17-2020 19:10:29,7,1,7
18322,1595005847.0,07-17-2020 19:10:47,9,1,9
18323,1595005866.0,07-17-2020 19:11:06,2,1,2
18324,1595005880.0,07-17-2020 19:11:20,4,1,4
18325,1595005894.0,07-17-2020 19:11:34,1,1,1
18326,1595005915.0,07-17-2020 19:11:55,5,1,5
18327,1595005929.0,07-17-2020 19:12:09,4,1,4
18328,1595005950.0,07-17-2020 19:12:30,3,1,3
18329,1595005973.0,07-17-2020 19:12:53,0,1,0
18330,1595005993.0,07-17-2020 19:13:13,1,1,1
18331,1595006013.0,07-17-2020 19:13:33,0,1,0
18332,1595006036.0,07-17-2020 19:13:56,1,1,1
18333,1595006049.0,07-17-2020 19:14:09,7,1,7
18334,1595006066.0,07-17-2020 19:14:26,2,1,2
18335,1595006081.0,07-17-2020 19:14:41,5,1,5
18336,1595006098.0,07-17-2020 19:14:58,6,1,6
18337,1595006111.0,07-17-2020 19:15:11,2,1,2
18338,1595006132.0,07-17-2020 19:15:32,8,1,8
18339,1595006157.0,07-17-2020 19:15:57,4,1,4
18340,1595007162.0,07-17-2020 19:32:42,3,1,3
18341,1595007184.0,07-17-2020 19:33:04,4,1,4
18342,1595007194.0,07-17-2020 19:33:14,5,1,5
18343,1595007209.0,07-17-2020 19:33:29,2,1,2
18344,1595007222.0,07-17-2020 19:33:42,3,1,3
18345,1595007246.0,07-17-2020 19:34:06,7,1,7
18346,1595007253.0,07-17-2020 19:34:13,5,1,5
18347,1595007274.0,07-17-2020 19:34:34,2,1,2
18348,1595007294.0,07-17-2020 19:34:54,4,1,4
18349,1595007305.0,07-17-2020 19:35:05,0,1,0
18350,1595007319.0,07-17-2020 19:35:19,5,1,5
18351,1595007328.0,07-17-2020 19:35:28,1,1,1
18352,1595007341.0,07-17-2020 19:35:41,1,1,1
18353,1595007356.0,07-17-2020 19:35:56,4,1,4
18354,1595007377.0,07-17-2020 19:36:17,4,1,4
18355,1595007396.0,07-17-2020 19:36:36,0,1,0
18356,1595007413.0,07-17-2020 19:36:53,6,1,6
18357,1595007435.0,07-17-2020 19:37:15,4,1,4
18358,1595007458.0,07-17-2020 19:37:38,6,1,6
18359,1595007482.0,07-17-2020 19:38:02,3,1,3
18360,1595007490.0,07-17-2020 19:38:10,3,1,3
18361,1595007500.0,07-17-2020 19:38:20,3,1,3
18362,1595007508.0,07-17-2020 19:38:28,2,1,2
18363,1595007524.0,07-17-2020 19:38:44,0,1,0
18364,1595007536.0,07-17-2020 19:38:56,2,1,2
18365,1595007545.0,07-17-2020 19:39:05,2,1,2
18366,1595007564.0,07-17-2020 19:39:24,5,1,5
18367,1595007574.0,07-17-2020 19:39:34,6,1,6
18368,1595007583.0,07-17-2020 19:39:43,2,1,2
18369,1595007589.0,07-17-2020 19:39:49,4,1,4
18370,1595007605.0,07-17-2020 19:40:05,4,1,4
18371,1595007615.0,07-17-2020 19:40:15,1,1,1
18372,1595007630.0,07-17-2020 19:40:30,2,1,2
18373,1595007642.0,07-17-2020 19:40:42,3,1,3
18374,1595007655.0,07-17-2020 19:40:55,3,1,3
18375,1595007675.0,07-17-2020 19:41:15,1,1,1
18376,1595007685.0,07-17-2020 19:41:25,2,1,2
18377,1595007697.0,07-17-2020 19:41:37,3,1,3
18378,1595007713.0,07-17-2020 19:41:53,0,1,0
18379,1595007730.0,07-17-2020 19:42:10,5,1,5
18380,1595007739.0,07-17-2020 19:42:19,5,1,5
18381,1595007750.0,07-17-2020 19:42:30,12,1,12
18382,1595007763.0,07-17-2020 19:42:43,7,1,7
18383,1595007776.0,07-17-2020 19:42:56,2,1,2
18384,1595007792.0,07-17-2020 19:43:12,2,1,2
18385,1595007799.0,07-17-2020 19:43:19,1,1,1
18386,1595007815.0,07-17-2020 19:43:35,5,1,5
18387,1595044800.0,07-18-2020 06:00:00,4,1,4
18388,1595044801.0,07-18-2020 06:00:01,3,1,3
18389,1595044801.0,07-18-2020 06:00:01,2,1,2
18390,1595044801.0,07-18-2020 06:00:01,3,1,3
18391,1595044802.0,07-18-2020 06:00:02,5,1,5
18392,1595044802.0,07-18-2020 06:00:02,1,1,1
18393,1595044803.0,07-18-2020 06:00:03,1,1,1
18394,1595044804.0,07-18-2020 06:00:04,3,1,3
18395,1595044806.0,07-18-2020 06:00:06,2,1,2
18396,1595044808.0,07-18-2020 06:00:08,1,1,1
18397,1595044808.0,07-18-2020 06:00:08,8,1,8
18398,1595044809.0,07-18-2020 06:00:09,0,1,0
18399,1595044812.0,07-18-2020 06:00:12,8,1,8
18400,1595044815.0,07-18-2020 06:00:15,7,1,7
18401,1595044816.0,07-18-2020 06:00:16,4,1,4
18402,1595044816.0,07-18-2020 06:00:16,0,1,0
18403,1595044816.0,07-18-2020 06:00:16,3,1,3
18404,1595044818.0,07-18-2020 06:00:18,5,1,5
18405,1595044819.0,07-18-2020 06:00:19,5,1,5
18406,1595044819.0,07-18-2020 06:00:19,5,1,5
18407,1595044821.0,07-18-2020 06:00:21,3,1,3
18408,1595044822.0,07-18-2020 06:00:22,1,1,1
